name,lat,long,max_wind,mean_wind
LAGRANGE-CALLAWAY AIRPORT,33.01699999999987,-85.06699999999934,9.889722222222236,2.9802777777777782
LAKE CHARLES,30.217,-93.21700000000037,999.9000000000024,0.0
LAKE CHARLES REGIONAL AIRPORT,30.125,-93.22799999999951,21.046027397260257,6.27260273972603
LAKE COUNTY AIRPORT,42.16699999999983,-120.40000000000082,13.480273972602733,6.850958904109593
LAKE HOOD SEAPLANE BASE,61.177999999999905,-149.96600000000032,9.653424657534263,4.4227397260273955
LAKE MURRAY,34.100000000000215,-81.26699999999984,10.030277777777778,4.346388888888889
LAKE TAHOE AIRPORT,38.897999999999726,-119.9950000000004,11.744931506849317,4.676438356164384
LAKE WATEREE,34.33300000000008,-80.70000000000049,7.565927977839346,2.8595567867036022
LAKE WORTH  FL,26.609999999999935,-80.0299999999997,81.5731213872833,9.456647398843927
LAKEFRONT AIRPORT,30.04900000000021,-90.0289999999995,16.311780821917807,9.073424657534241
LAKELAND LINDER REGIONAL AIRP,28.0,-82.04999999999951,11.98657534246575,5.290136986301372
LAMAR MUNICIPAL AIRPORT,38.069999999999816,-102.68799999999953,17.56027397260275,8.314520547945204
LAMBERT-ST LOUIS INTERNATIONA,38.753000000000185,-90.37399999999985,14.570684931506833,7.582191780821919
LAMONI MUNICIPAL AIRPORT,40.6309999999998,-93.90100000000064,14.497534246575336,8.072876712328767
LAMPASAS AIRPORT,31.10599999999991,-98.19599999999993,12.073584905660361,5.2836477987421375
LANAI AIRPORT,20.789999999999967,-156.9490000000004,16.80706214689264,9.11751412429379
LANCASTER AIRPORT,36.35985851648372,-86.47844368131867,13.280357142857163,5.989148351648355
LANCASTER COUNTY MC WHIRTER F,34.717000000000105,-80.8499999999995,12.770136986301383,3.401095890410959
LANDER 11 SSE                ,42.67499999999972,-108.66900000000095,999.9000000000036,999.9000000000036
LANGLADE COUNTY AIRPORT,45.15400000000034,-89.11100000000056,13.897245179063358,6.683471074380171
LANGLEY AFB AIRPORT,37.08300000000012,-76.36000000000037,14.238630136986282,7.590410958904108
LANSING MUNICIPAL AP,41.54000000000038,-87.53199999999946,14.102465753424646,5.780821917808222
LARAMIE REGIONAL AIRPORT,41.31699999999959,-105.68300000000015,20.846027397260293,10.556164383561647
LAREDO INTERNATIONAL AIRPORT,27.533000000000015,-99.46700000000004,15.564657534246566,8.894794520547942
LAS CRUCES 20 N              ,32.613999999999734,-106.74100000000105,999.9000000000036,999.9000000000036
LAS CRUCES INTL AIRPORT,32.28299999999993,-106.91700000000067,17.069041095890423,7.0446575342465705
LAS VEGAS MUNICIPAL ARPT,35.65400000000031,-105.14199999999984,19.678904109589045,9.601643835616434
LAUGHLIN AFB AIRPORT,29.367000000000143,-100.7829999999999,14.852676056338025,7.989577464788729
LAUGHLIN/BULLHEAD INTERNATION,35.1569999999998,-114.55900000000055,17.91972602739728,8.313972602739724
LAURENCE G HANSCOM FLD APT,42.469999999999736,-71.28900000000044,13.106301369862999,6.2432876712328795
LAURENS COUNTY AIRPORT,34.5,-81.95000000000049,9.885753424657544,3.766027397260273
LAURINBURG-MAXTON AIRPORT,34.79199999999991,-79.36600000000078,12.128767123287668,5.717260273972604
LAWRENCE J TIMMERMAN AIRPORT,43.109000000000265,-88.03099999999974,13.481643835616426,6.664383561643842
LAWRENCE MUNICIPAL AIRPORT,40.86250000000055,-83.1680000000004,13.344520547945223,6.642328767123294
LAWRENCE SMITH MEM,38.61100000000024,-94.34200000000037,12.20716417910447,5.352835820895521
LAWRENCEVILLE BRUNSWICK MUNI,36.7729999999998,-77.79400000000058,72.41788856304989,66.97155425219944
LAWSON AAF AIRPORT,32.350000000000215,-85.0,10.698356164383565,3.5238356164383564
LAWTON-FORT SILL RGNL ARPT,34.55800000000031,-98.4170000000006,15.631129476584025,7.879614325068869
LDON-CRBN APT-MGEE FLD APT,37.08699999999995,-84.0770000000004,10.914246575342476,4.2676712328767135
LE MARS MUNICIPAL AIRPORT,42.778000000000155,-96.19399999999972,15.682558139534883,7.813662790697668
LEA COUNTY REGIONAL AIRPORT,32.692999999999884,-103.21300000000025,17.701643835616455,9.225753424657537
LEADVILLE/LAKE COUNTY APT,39.22899999999978,-106.31699999999987,14.763561643835628,6.287123287671234
LEBANON MUNICIPAL AIRPORT,43.626000000000175,-72.30500000000023,10.838630136986303,4.0019178082191775
LEE C FINE MEMORIAL ARPT,38.095999999999684,-92.5529999999999,10.943646408839786,5.202762430939227
LEE COUNTY AIRPORT,36.654000000000295,-83.2180000000005,530.0528528528512,514.5024024024008
LEE GILMER MEMORIAL ARPT,34.272000000000254,-83.83000000000078,11.169315068493157,5.5468493150684965
LEE'S SUMMIT MUNICIPAL APT,38.95999999999965,-94.3709999999994,14.814010989010987,8.570329670329674
LEESBURG REGIONAL AIRPORT,28.820999999999927,-81.8100000000005,11.900821917808212,5.749863013698628
LEHIGH VALLEY INTERNATIONAL A,40.64999999999976,-75.44800000000026,12.4476712328767,5.886027397260272
LEMHI COUNTY AIRPORT,45.117000000000154,-113.88300000000083,10.246827794561938,3.0320241691842913
LESSBURG EXECUTIVE AIRPORT,39.07799999999991,-77.55800000000065,13.50219178082192,5.249315068493155
LEWES,38.780000000000214,-75.11999999999982,16.47359550561799,9.145224719101131
LEWIS UNIVERSITY AIRPORT,41.60399999999975,-88.08499999999935,18.393972602739712,7.903287671232878
LEWISETTA  VA,37.9799999999997,-76.47000000000031,13.604444444444443,7.630555555555561
LEWISTON-NEZ PERCE COUNTY AIR,46.375,-117.0160000000005,11.1482191780822,4.3572602739726
LEWISTOWN 42 WSW             ,46.88500000000011,-110.29000000000067,999.9000000000036,999.9000000000036
LEWISTOWN MUNICIPAL ARPT,47.049000000000376,-109.45799999999933,15.367671232876704,7.546027397260274
LIBERAL MUNICIPAL AIRPORT,37.04999999999979,-100.96699999999998,21.533698630136975,10.401369863013697
LICONTN-LINCOLN CO RGNL AP,35.48300000000014,-81.16100000000004,24.853698630136993,2.2057534246575345
LIHUE AIRPORT,21.984000000000158,-159.34100000000032,21.32657534246575,10.629589041095885
LIMA (GROVER)                ,40.91700000000004,-103.7000000000002,19.011627906976724,9.634883720930231
LIMA (JUDITH GAP)            ,46.700000000000195,-109.73300000000015,18.316254416961137,9.25724381625442
LIMA ALLEN COUNTY AIRPORT,40.708000000000155,-84.02699999999919,14.657260273972604,8.136712328767118
LIMESTONE 4 NNW              ,46.95999999999957,-67.88300000000045,999.9000000000036,999.9000000000036
LIMON MUNICIPAL AIRPORT,39.274999999999764,-103.666,17.458630136986297,8.014246575342463
LINCOLN 11 SW                ,40.694999999999816,-96.85399999999954,999.9000000000028,999.9000000000028
LINCOLN 8 ENE                ,40.84799999999996,-96.56499999999964,999.9000000000036,999.9000000000036
LINCOLN MUNICIPAL AIRPORT,40.851000000000184,-96.74799999999965,16.207671232876717,8.476438356164383
LINCOLN REGIONAL AIRPORT KARL,38.90899999999978,-121.35100000000021,22.644044321329645,5.036842105263157
LINCOLN ROCK,56.04999999999963,-132.69999999999942,17.225,9.319166666666668
LINDEN AIRPORT,40.61700000000016,-74.25,23.707123287671223,4.047397260273972
LINTON MUNICIPAL AIRPORT,46.21800000000021,-100.24499999999978,16.19715302491104,8.212811387900356
LITCHFIELD MUNICIPAL AIRPORT,39.163000000000075,-89.67499999999949,14.483287671232869,7.221369863013701
LITCHFIELD MUNICIPAL ARPT,45.147000000000396,-94.50700000000045,12.673150684931503,5.653424657534245
LITL FALS/MRSON CO-LNBRG FIEL,45.949000000000176,-94.34700000000073,10.814285714285713,4.322689075630252
LITTLE RAPIDS,46.479999999999684,-84.29999999999951,12.8869822485207,6.492011834319529
LITTLE ROCK AFB AIRPORT,34.91699999999991,-92.15000000000062,11.120821917808218,4.321643835616438
LIVERMORE MUNICIPAL ARPT,37.69299999999981,-121.81399999999913,12.936438356164404,5.4473972602739735
LIVINGSTON COUNTY AIRPORT,42.62900000000034,-83.98400000000032,12.927123287671222,5.915616438356161
LKLND/NOBL F LEE MEM FD AP,45.92799999999991,-89.73099999999982,14.790858725761758,5.013573407202218
LLANO MUNICIPAL AIRPORT,30.78399999999981,-98.66199999999989,12.17178082191779,4.47945205479452
LOGAN COUNTY AIRPORT,40.15799999999984,-89.33499999999935,11.365109890109885,4.871978021978023
LOGAN-CACHE AIRPORT,41.78700000000017,-111.85300000000007,11.594520547945208,3.940821917808222
LOGANSPORT CASS COUNTY AIRPOR,40.71099999999974,-86.375,14.0125348189415,6.809470752089136
LOMPOC AIRPORT,34.666999999999945,-120.4669999999997,13.78147058823531,6.010588235294116
LONESOME PINE AIRPORT,36.98799999999982,-82.52999999999962,11.648493150684933,5.1906849315068495
LONG BEACH / DAUGHERTY FIELD,33.811999999999905,-118.1460000000005,10.983013698630137,4.490136986301369
LONG ISLAND MAC ARTHUR AIRPOR,40.7939999999999,-73.1019999999998,14.922465753424648,8.201643835616435
LONG KEY  FL,24.84000000000008,-80.86000000000027,622.2305785123949,3.9892561983471087
LONGVILLE MUNICIPAL ARPT,46.989999999999895,-94.20400000000056,18.553972602739726,4.194794520547946
LONNIE POOL FIELD WEAVERVILLE,40.74699999999982,-122.92199999999924,8.15705882352942,2.0323529411764714
LORAIN COUNTY RGNL AIRPORT,41.34599999999968,-82.17900000000007,15.255068493150679,8.326849315068493
LOS ALAMITOS AAF AIRPORT,33.79000000000027,-118.05200000000059,13.600273972602741,6.997808219178082
LOS ALAMOS 13 W              ,35.85800000000014,-106.52100000000048,999.9000000000036,999.9000000000036
LOS ALAMOS AIRPORT,35.882999999999846,-106.28300000000016,15.409315068493145,5.833698630136985
LOS ANGELES INTERNATIONAL AIR,33.938000000000095,-118.38900000000027,14.127671232876738,6.573972602739725
LOUIS ARMSTRONG NEW ORLEANS I,29.996999999999936,-90.27799999999928,12.89260273972601,6.532054794520551
LOUISA CO/FREEMAN FLD ARPT,38.01000000000018,-77.97000000000033,10.283835616438369,4.2260273972602755
LOUISIANA OFFSHORE OIL PORT,28.885000000000172,-90.02400000000048,17.966570605187318,11.652737752161388
LOUISIANA REGIONAL AIRPORT,30.17300000000005,-90.94099999999959,10.509863013698638,3.5594520547945208
LOUISVILLE  INTL-STANDIFORD F,38.18100000000009,-85.7390000000005,13.820821917808205,6.789041095890412
LOVELL FIELD AIRPORT,35.03399999999979,-85.2000000000005,11.305753424657533,4.368219178082192
LOWCOUNTRY REGIONAL AIRPORT,32.91699999999994,-80.63300000000062,46.481267217630844,2.7980716253443534
LOWE ARMY HELIPORT (FORT RUCK,31.35599999999989,-85.75100000000019,9.844780219780231,3.0967032967032955
LRNCVLL-VINCNES INTL ARPT,38.76399999999972,-87.60599999999982,14.443646408839777,7.300276243093916
LUBBOCK INTERNATIONAL AIRPORT,33.66599999999983,-101.82299999999985,21.20794520547945,10.133424657534245
LUCE COUNTY AIRPORT,46.31099999999984,-85.45699999999943,62.36821917808219,55.44493150684932
LUKE AFB AIRPORT,33.54999999999985,-112.3669999999991,12.563360881542701,5.361707988980717
LUMBERTON MUNICIPAL ARPT,34.607999999999976,-79.05900000000001,11.413793103448276,5.672413793103448
LYNCHBURG RGNL/PRESTON GLENN,37.32099999999992,-79.20699999999948,9.888493150684946,4.054246575342465
LYONS RICE CO MUNI,38.34300000000025,-98.22699999999959,21.298347107438005,10.09063360881543
M.K.(MUDHOLE) SMITH ARPT,60.48900000000013,-145.4510000000005,25.309041095890407,3.384109589041097
MAC CRENSHAW MEMORIAL AIRPORT,31.84599999999971,-86.61100000000056,10.208219178082206,4.424657534246573
MAC DILL AFB AIRPORT,27.85000000000019,-82.51699999999984,13.05397260273971,6.3383561643835575
MACKALL AAF AIRPORT,35.03299999999989,-79.5,14.478630136986304,4.581369863013698
MACKINAC  ISLAND AIRPORT,45.864999999999846,-84.63699999999957,14.863287671232873,7.849041095890411
MACKINAW CITY,45.78299999999979,-84.71700000000035,16.238161559888596,9.12896935933148
MACOMB MUNICIPAL AIRPORT,40.52000000000031,-90.65199999999915,36.5676712328767,23.75287671232876
MADELINE ISLAND,46.78900000000031,-90.7589999999991,9.735911602209955,4.103591160220995
MADERA MUNICIPAL AIRPORT,36.98799999999982,-120.1109999999997,10.238082191780828,5.0928767123287635
MADISON AIRPORT,37.632999999999846,-84.33299999999952,33.54944444444444,4.4275
MADISON CO EXECUTIVE ARPT,34.861000000000224,-86.55700000000049,12.64712328767122,4.985205479452057
MADISON MUNICIPAL AIRPORT,44.01599999999973,-97.08599999999979,17.867945205479455,9.853424657534246
MADISONVILLE MUNICIPAL AIRPOR,37.35000000000023,-87.40000000000055,12.254390934844196,5.021246458923512
MAGNOLIA OIL PLATFORM,27.199999999999992,-92.20000000000051,19.207407407407416,9.972364672364666
MAHLON SWEET FIELD AIRPORT,44.12800000000024,-123.22099999999976,11.753424657534236,5.352876712328769
MAIN PASS 140B               ,29.296000000000102,-88.84200000000033,18.512676056338034,10.378873239436619
MAIN PASS 289 C OIL PLATFORM ,29.24799999999981,-88.44099999999978,19.22696245733789,10.410921501706476
MAINE FOREST SERVICE,45.461999999999875,-69.59500000000023,13.149863013698623,7.085753424657534
MAJORS AIRPORT,33.06799999999988,-96.06499999999961,15.906575342465747,5.591232876712328
MALAQUITE BEACH,27.579999999999938,-97.22000000000047,18.26348314606743,12.166011235955052
MALCOLM MC KINNON AIRPORT,31.15200000000004,-81.39099999999968,12.722739726027385,6.989589041095893
MALDEN MUNI,36.60100000000012,-89.99199999999931,363.8144092219012,358.7213256484142
MALMSTROM AFHP HELIPORT,47.516999999999854,-111.18300000000002,16.05698630136986,8.274246575342463
MAMMOTH YOSEMITE AIRPORT,37.632999999999846,-118.8499999999992,16.248219178082188,5.280547945205479
MANCHESTER,29.72600000000002,-95.26599999999978,9.046458923512768,4.725212464589233
MANCHESTER AIRPORT,42.9300000000002,-71.43600000000043,12.398356164383543,6.000000000000003
MANDAN MUNICIPAL AIRPORT,46.76800000000002,-100.89400000000019,17.35269121813031,9.541359773371111
MANHATTAN 6 SSW              ,39.10299999999967,-96.6100000000004,999.9000000000036,999.9000000000036
MANHATTAN REGIONAL AIRPORT,39.13500000000018,-96.67899999999982,13.352054794520537,6.2112328767123275
MANISTEE CO-BLACKER ARPT,44.266999999999854,-86.25,13.42472527472526,6.717307692307689
MANISTEE HARBOR,44.2479999999998,-86.34599999999979,15.737560975609746,8.569268292682928
MANITOWISH WATERS AIRPORT,46.117000000000154,-89.88300000000056,11.789285714285695,5.32207792207792
MANITOWOC COUNTY AIRPORT,44.13299999999984,-87.66700000000053,14.010958904109584,7.2545205479452
MANKATO MUNICIPAL AIRPORT,44.2170000000002,-93.91700000000058,15.769041095890403,8.843287671232883
MANOKOTAK AIRPORT,58.98300000000015,-159.05000000000092,15.286723163841803,8.807344632768363
MANSAS RGNL/H P DAVS FD AP,38.72099999999968,-77.51499999999963,12.139999999999992,5.032054794520548
MANSFIELD LAHM REGIONAL AIRPO,40.81999999999981,-82.51800000000001,14.049315068493145,7.7564383561643835
MAPLE LAKE MUNICIPAL ARPT,45.23600000000035,-93.98600000000043,141.80936639118468,2.402203856749312
MARBLEHEAD,41.54999999999974,-82.90000000000052,13.908356545960993,7.540668523676875
MARCH AIR RESERVE BASE,33.89999999999978,-117.25,11.595890410958889,4.037808219178082
MARCO ISLAND,25.99499999999991,-81.67299999999994,149.3027027027028,144.52548262548274
MARCUS HOOK,39.81699999999962,-75.41700000000039,999.9000000000034,0.0
MARFA MUNICIPAL AIRPORT,30.37099999999987,-104.01699999999984,16.615340909090907,7.597159090909084
MARIANNA MUNICIPAL AIRPORT,30.835999999999867,-85.18400000000037,12.036438356164377,5.292328767123286
MARINE CORPS AIR STATION,33.083800277392086,-117.24165048543777,10.04355062413324,4.17600554785021
MARION COUNTY AIRPORT,34.18100000000005,-79.33499999999938,11.373150684931504,4.535068493150688
MARION COUNTY RGNL AIRPORT,36.290999999999784,-92.59000000000002,9.785479452054801,3.851506849315069
MARION MUNICIPAL AIRPORT,40.61599999999999,-83.06399999999942,14.321703296703287,7.811813186813182
MARION MUNICIPAL AP,40.48300000000014,-85.68300000000062,103.28211920529806,5.023178807947024
MARLBORO COUNTY JETPORT H E A,34.617000000000154,-79.73300000000016,16.253276353276352,3.760398860398859
MARMION ISLAND,58.19800000000025,-134.25699999999975,12.552298850574731,5.487643678160919
MARQUETTE MICHIGAN COUNTY AP,46.531000000000006,-87.54899999999999,999.9,999.9
MARSH ISLAND  LA / CSI03     ,29.439999999999927,-92.06000000000051,14.899694189602442,9.179816513761457
MARSHALL ARMY AIRFIELD,39.04999999999976,-96.76699999999984,14.638186813186811,7.116483516483514
MARSHALL DON HUNTER SR AIRPOR,61.86699999999983,-162.03300000000092,81.83200000000005,74.81230769230771
MARSHALL MEM MUNI,39.09599999999968,-93.20300000000061,18.099999999999984,5.748901098901102
MARSHALLTOWN MUNICIPAL APT,42.111000000000324,-92.9160000000003,16.334246575342462,8.97506849315068
MARSHFIELD MUNICIPAL AIRPORT,42.09799999999996,-70.6719999999996,12.253150684931498,5.941643835616439
MARSHFIELD MUNICIPAL ARPT,44.63800000000038,-90.18799999999919,13.875616438356152,7.4087671232876735
MARTHAS VINEYARD AIRPORT,41.39300000000002,-70.61500000000045,15.310220994475134,8.66187845303867
MARTIN STATE AIRPORT,39.33300000000014,-76.41700000000041,15.576438356164383,5.181917808219178
MARTINEZ-AMORCO,38.032999999999866,-122.125,13.947499999999996,7.803333333333329
MARY ISLAND,55.09899999999983,-131.18200000000053,9.317877094972072,5.085754189944134
MASON CITY MUNICIPAL ARPT,43.15400000000033,-93.32700000000033,16.72191780821918,9.427397260273972
MASON COUNTY AIRPORT,43.86801075268801,-86.32691666666629,18.828763440860193,5.946236559139791
MASON JEWETT FIELD AIRPORT,42.566000000000265,-84.43300000000065,12.52657534246574,5.571780821917804
MASSENA INTL/RCHARDS FD AP,44.93599999999979,-74.84600000000034,13.316438356164364,6.568219178082191
MATAGORDA BAY; PORT O'CONNOR,28.450000000000045,-96.40000000000065,20.3925,11.473333333333333
MATINICUS ROCK  ME,43.779999999999966,-68.86,355.7623287671236,13.326027397260278
MAUNA LOA 5 NNE              ,19.534999999999908,-155.57600000000053,999.9000000000036,999.9000000000036
MAURY COUNTY AIRPORT,35.55400000000008,-87.17900000000007,10.640000000000004,3.6575342465753424
MAXWELL AFB AIRPORT,32.38299999999985,-86.34999999999944,10.228846153846167,3.9719780219780225
MAYPORT,30.397000000000173,-81.43000000000023,13.166111111111094,7.507500000000001
MAYPORT NAF,30.399999999999796,-81.41700000000046,19.94657534246575,13.847671232876712
MBS INTERNATIONAL AIRPORT,43.5329999999998,-84.08000000000078,15.020273972602736,8.469863013698633
MC ALESTER REGIONAL ARPT,34.88199999999975,-95.78299999999975,11.99549295774648,5.547323943661977
MC ALLEN MILLER INTL ARPT,26.18400000000002,-98.2540000000006,16.248493150684933,9.2613698630137
MC COOK MUNICIPAL AIRPORT,40.2060000000001,-100.59100000000029,16.997260273972607,8.850410958904103
MC CURTAIN COUNTY REGIONAL AI,33.90899999999979,-94.85900000000012,11.997534246575336,4.924657534246576
MC GHEE TYSON AIRPORT,35.817999999999834,-83.98600000000056,12.158904109589049,5.179726027397258
MC GREGOR EXECUTIVE ARPT,31.484999999999932,-97.31599999999969,14.204810996563571,7.801374570446742
MC KINNEY MUNICIPAL ARPT,33.19000000000005,-96.59100000000029,14.964109589041085,7.723561643835618
MC MINNVILLE MUNICIPAL APT,45.1949999999998,-123.13399999999885,10.813150684931502,4.674246575342463
MCCALL MUNICIPAL AIRPORT,44.888999999999655,-116.10199999999949,9.977534246575344,3.3465753424657523
MCCARRAN INTERNATIONAL AIRPOR,36.07200000000009,-115.16300000000032,13.230136986301362,6.127397260273976
MCCHORD AFB AIRPORT,47.14999999999983,-122.48300000000016,10.638461538461543,4.145604395604397
MCCLELLAN-PALOMAR AIRPORT,33.12800000000012,-117.27900000000014,9.4101369863014,3.736986301369858
MCCLELLANVILLE 7 NE          ,33.15300000000013,-79.36400000000043,999.9000000000036,999.9000000000036
MCCONNELL AFB AIRPORT,37.617000000000154,-97.26699999999984,17.14438356164383,9.576164383561636
MCENTIRE AIR NATIONAL GUARD S,33.96700000000009,-80.79999999999951,10.635342465753435,4.360000000000003
MCGRATH AIRPORT,62.956999999999745,-155.61000000000047,15.071232876712333,4.1024657534246565
MCGREGOR RANGE BASE CAMP,32.079,-106.153,8.033333333333333,2.0
MCGUIRE AFB AIRPORT,40.016999999999854,-74.59999999999957,13.26547945205479,6.409589041095891
MCKELLAR-SIPES RGNL ARPT,35.59300000000021,-88.91700000000053,11.760330578512397,5.255922865013778
MCKINLEY NATIONAL PARK AIRPOR,63.73300000000015,-148.91700000000083,16.99390581717453,3.4811634349030487
MCKNBRG-BRUNWICK RGNL ARPT,36.688000000000095,-78.05400000000007,9.763509749303628,3.5025069637883015
MCNARY FIELD AIRPORT,44.90500000000028,-123.00099999999922,11.395890410958904,4.948219178082191
MCOLF CAMP PENDLETON RED BEAC,33.28600000000005,-117.45599999999983,10.774545454545448,5.403636363636363
MCOM/PIKE CO/J E LWS FD AP,31.18300000000025,-90.4710000000005,11.59835616438356,4.914520547945204
MDSON-LAC QUI PARLE CO APT,44.986000000000345,-96.04300000000046,15.933240997229916,7.836565096952901
MDSTO CTY-CO H SHAM FD APT,37.62399999999983,-120.95100000000042,11.8035616438356,5.753424657534246
MEACHAM,45.51100000000029,-118.42500000000032,48.61342465753425,0.9679452054794523
MEADOW LAKE AIRPORT,38.94599999999992,-104.56999999999975,17.14132231404958,7.934710743801651
MEADOWS FIELD AIRPORT,35.43399999999983,-119.05399999999918,12.078630136986293,5.180547945205476
MEAHER PARK,30.649999999999835,-87.9330000000006,10.302040816326517,4.555102040816327
MEDICINE LODGE,37.28399999999978,-98.5529999999999,15.195616438356154,7.899726027397259
MEDORA 7 E                   ,46.89500000000033,-103.37700000000035,999.9000000000036,999.9000000000036
MEEKER AIRPORT,40.0439999999999,-107.889,13.537808219178082,4.578630136986304
MEKORYUK AIRPORT,60.383,-166.19999999999936,23.451170568561885,16.263545150501667
MELBOURNE INTL AP,28.10100000000001,-80.64400000000018,14.334520547945209,7.799999999999995
MELROSE GUNNERY RANGE,34.295000000000066,-103.78600000000004,18.521606648199445,9.931301939058176
MEMORIAL FIELD AIRPORT,34.29000000000028,-93.06000000000046,12.685205479452069,6.963835616438357
MEMPHIS INTERNATIONAL AIRPORT,35.056000000000054,-89.9870000000003,13.508219178082175,6.6293150684931526
MENA INTERMOUNTAIN MUNICIPAL,34.545000000000066,-94.2030000000006,9.270930232558154,2.9828488372093007
MENOMINEE,45.10000000000026,-87.58299999999949,15.447777777777777,8.619722222222217
MENOMONIE MUNICIPAL AIRPORT-S,44.891999999999854,-91.8679999999995,13.300549450549434,5.975000000000001
MEONE-MARINETTE TWIN CO AP,45.117000000000154,-87.6330000000007,12.259452054794508,6.100821917808221
MERCED 23 WSW                ,37.237999999999815,-120.88300000000095,999.9000000000036,999.9000000000036
MERCER COUNTY AIRPORT,37.29800000000017,-81.20400000000058,11.53214285714285,5.770879120879125
MERCER COUNTY REGIONAL AIRPOR,47.29000000000045,-101.58099999999911,15.746575342465754,7.244109589041097
MERCURY 3 SSW                ,36.62399999999983,-116.02300000000051,999.9000000000036,999.9000000000036
MERIDEN MARKHAM MUNI ARPT,41.51000000000019,-72.82800000000043,11.512362637362628,4.841483516483519
MERIDIAN NAS/MC CAIN FD AP,32.54999999999986,-88.56699999999933,10.764657534246584,4.306849315068492
MERKEL FLD SYLACAUGA MUNI,33.17200000000002,-86.30600000000031,9.836538461538476,3.092307692307692
MERRILL FIELD AIRPORT,61.2170000000003,-149.85500000000107,8.518082191780836,3.6824657534246565
MERRILL MUNICIPAL AIRPORT,45.199000000000176,-89.71099999999952,14.855494505494493,4.718681318681319
MESQUITE METROPOLITAN ARPT,32.746999999999886,-96.53099999999992,13.394794520547936,6.538904109589043
METCALF FIELD AIRPORT,41.563000000000095,-83.47599999999953,14.688493150684925,7.833150684931508
METLAKATLA 6 S               ,55.04599999999987,-131.58800000000093,999.9000000000036,999.9000000000036
METLAKATLA SEAPLANE BASE,55.1309999999998,-131.57800000000074,12.083278688524578,5.988524590163932
METRO OAKLAND INTL AIRPORT,37.720999999999684,-122.22099999999978,15.117534246575344,7.527945205479451
METROPOLIS MUNICIPAL AIRPORT,37.1859999999998,-88.75100000000019,10.64630136986302,3.7813698630137007
MEXIA LIMESTONE COUNTY AIRPOR,31.640999999999774,-96.51399999999967,14.293424657534237,6.8419178082191765
MEXICO MEM,39.158000000000115,-91.81799999999971,25.06129032258064,7.664516129032258
MGTN RGNL-W L B HART FD AP,39.64300000000002,-79.9160000000003,9.36054794520549,4.092876712328765
MIAMI INTERNATIONAL AIRPORT,25.787999999999872,-80.31699999999935,13.130410958904125,6.742191780821921
MIAMI MUNI,36.90900000000003,-94.8880000000002,13.770634920634912,6.707142857142858
MICHAEL AAF AIRPORT,40.18300000000004,-112.93300000000059,10.372769953051636,5.6399061032863855
MICHAEL J SMITH FLD ARPT,34.73300000000014,-76.6569999999995,14.549315068493136,8.405205479452052
MICHIGAN CITY,41.7299999999997,-86.93000000000023,19.85060606060606,11.648787878787877
MICHIGAN CITY MUNICIPAL AIRPO,41.70299999999989,-86.82099999999993,12.165373961218833,5.4099722991689765
MID DELTA REGIONAL AIRPORT,33.48300000000013,-90.9850000000004,13.375977653631276,6.723184357541901
MID VALLEY AIRPORT,26.177999999999923,-97.97300000000067,15.01597796143251,7.386501377410479
MID-OHIO VALLEY REGIONAL AIRP,39.34000000000012,-81.44399999999969,10.458402203856751,4.457851239669421
MID-WAY REGIONAL AIRPORT,32.4560000000001,-96.91300000000031,13.45260273972602,5.883013698630138
MIDDLE BAY LIGHT,30.432999999999996,-88.0,15.329921259842509,10.140157480314958
MIDDLE GEORGIA REGIONAL AIRPO,32.68499999999996,-83.65299999999935,11.515616438356163,4.946027397260275
MIDDLE PENINSULA REGIONAL AIR,37.5210000000002,-76.76499999999963,10.462191780821923,3.9534246575342458
MIDDLE ROCK LIGHT,61.080000000000396,-146.66000000000125,13.973961218836546,7.926869806094184
MIDDLE TAMPA BAY,27.649999999999814,-82.58299999999953,15.575,9.507499999999995
MIDDLEBURY STATE AIRPORT,43.98500000000036,-73.09500000000064,14.516883116883125,4.025811688311689
MIDDLESBORO-BELL COUNTY AIRPO,36.61100000000026,-83.73800000000041,11.819726027397273,2.2942465753424655
MIDDLETON FIELD AIRPORT,31.415999999999872,-87.04400000000076,10.180273972602752,3.7493150684931518
MIDDLETON ISLAND METEOROLOGY,59.43300000000056,-146.33299999999917,18.87178082191786,11.133424657534254
MIDLAND AIRPARK,32.03600000000005,-102.10099999999983,16.288219178082198,8.475342465753425
MIDLAND INTERNATIONAL AIRPORT,31.948000000000192,-102.20899999999997,17.625479452054794,9.60191780821918
MIDWEST NATIONAL AIR CENTER A,39.33200000000022,-94.31000000000057,40.57558139534882,3.797674418604653
MIFFLIN CO,40.676999999999786,-77.62700000000034,20.148493150684935,3.6156164383561626
MIKE (HAXTUN)                ,40.69999999999995,-103.4830000000001,17.0679012345679,8.940740740740742
MIKE (KENMARE)               ,48.67300000000002,-101.88200000000018,21.623502304147454,10.072811059907831
MIKE (MOORE)                 ,47.016999999999854,-109.63300000000078,15.27003154574132,7.571608832807574
MILFORD MUNI BRISCOE,38.41699999999992,-113.01699999999985,19.44506172839507,9.184876543209878
MILFORD MUNICIPAL AIRPORT,38.416999999999874,-113.01699999999984,19.749863013698633,9.24794520547945
MILLARD AIRPORT,41.19599999999992,-96.11200000000035,12.841160220994468,5.549447513812152
MILLBROOK 3 W                ,41.78600000000005,-73.74199999999948,999.9000000000034,999.9000000000034
