pickup_taxizone_id,pickup_hour,pickup_weekday,average_fare,total_rides,total_fare,average_trip_distance,average_percent_tip
102.0,10,2,24.882857142857148,42,1045.0800000000002,6.538809523809523,1.5005232862375717
102.0,10,3,21.71814814814815,27,586.39,4.677037037037037,2.0964573596152545
102.0,10,4,20.01,34,680.34,5.264705882352941,3.0581263645402554
102.0,10,5,17.638378378378377,37,652.62,4.241891891891892,4.188762617422503
102.0,10,6,15.8279012345679,81,1282.06,4.079259259259259,2.7997391356582098
102.0,11,0,22.067857142857143,28,617.9,5.258571428571429,3.1203636265212618
102.0,11,1,23.972916666666666,24,575.35,6.0225,5.453387147831592
102.0,11,2,19.588857142857144,35,685.61,4.601714285714285,2.751790452251282
102.0,11,3,20.393617021276597,47,958.5,3.5148936170212766,2.1750817227734127
102.0,11,4,21.189655172413794,29,614.5,4.611724137931033,3.2379139766795975
102.0,11,5,14.807142857142857,21,310.95,3.522857142857143,2.8414442700156988
102.0,11,6,22.546000000000003,35,789.1100000000001,6.449142857142857,3.5608410055153734
102.0,12,0,19.6856,25,492.14,4.7564,0.64
102.0,12,1,22.007575757575758,33,726.25,5.512727272727274,2.625974025974026
102.0,12,2,22.316129032258065,31,691.8,4.851935483870967,1.035063113604488
102.0,12,3,25.162142857142857,28,704.54,6.047142857142857,4.370789270767125
102.0,12,4,23.433999999999997,20,468.67999999999995,5.5995,1.8159029649595688
102.0,12,5,15.003684210526316,19,285.07,3.44421052631579,4.4164920219099795
102.0,12,6,16.606304347826086,46,763.89,4.631304347826087,1.9873204682474577
102.0,13,0,23.006,25,575.15,4.530399999999999,3.1102262443438913
102.0,13,1,15.165,30,454.95,3.7066666666666657,2.239604070264212
102.0,13,2,20.256756756756758,37,749.5,5.161081081081082,2.263842839807489
102.0,13,3,16.63153846153846,26,432.41999999999996,2.6753846153846155,2.972765859272795
102.0,13,4,15.666756756756758,37,579.6700000000001,3.378378378378379,2.802170887076547
102.0,13,5,21.478928571428572,28,601.41,5.27107142857143,4.187943533216911
102.0,13,6,21.977666666666664,60,1318.6599999999999,5.054333333333333,1.0327401283093882
102.0,14,0,18.195666666666668,30,545.87,3.7929999999999997,1.9359166666666667
102.0,14,1,31.117499999999996,20,622.3499999999999,4.8534999999999995,3.9327830092535976
102.0,14,2,18.91142857142857,35,661.9,3.586,5.62612777053455
102.0,14,3,23.537777777777777,18,423.67999999999995,4.598888888888889,4.547814514919779
102.0,14,4,25.36627906976744,43,1090.75,4.808604651162792,2.089850586430614
102.0,14,5,26.072083333333335,24,625.73,4.967916666666667,1.1360294117647058
102.0,14,6,25.681944444444444,36,924.55,5.024722222222222,3.348552505751906
102.0,15,0,22.053809523809523,21,463.13,3.717619047619048,2.3754578754578755
102.0,15,1,19.808823529411764,34,673.5,3.513823529411764,3.107164295868657
102.0,15,2,29.7734375,32,952.75,5.554062500000001,8.613056692762575
102.0,15,3,24.784000000000002,25,619.6,4.067200000000001,4.503675213675214
102.0,15,4,25.234473684210524,38,958.91,4.821052631578947,3.1481090341330207
102.0,15,5,22.66775,40,906.71,5.571,5.271381096084523
102.0,15,6,24.784318181818183,44,1090.51,5.2934090909090905,5.5761678004314845
102.0,16,0,38.94806451612903,31,1207.3899999999999,7.2941935483870965,7.277915632754343
102.0,16,1,39.94307692307692,39,1557.78,6.884358974358975,12.579828870134618
102.0,16,2,35.76541666666667,48,1716.74,5.959583333333334,9.480926358578143
102.0,16,3,41.14,42,1727.88,7.188809523809524,8.647896342456031
102.0,16,4,36.67775510204082,49,1797.21,6.39857142857143,10.579748822605968
102.0,16,5,17.44192307692308,26,453.49,4.149615384615384,3.120920745920746
102.0,16,6,20.282758620689656,29,588.2,4.59551724137931,9.270099958639513
102.0,17,0,29.239642857142858,28,818.71,8.836785714285714,20.44507574584427
102.0,17,1,29.030357142857145,28,812.85,8.443214285714285,3.155800986515719
102.0,17,2,29.481999999999996,30,884.4599999999999,7.032,3.0264039965530136
102.0,17,3,32.501379310344824,29,942.54,6.572758620689655,5.654038092160169
102.0,17,4,34.6268,25,865.6700000000001,7.95,4.321483035483035
102.0,17,5,23.073809523809523,21,484.55,4.048571428571428,2.4581026208933183
102.0,17,6,26.676190476190477,21,560.2,6.49952380952381,8.067197638786416
102.0,18,0,19.848095238095237,21,416.81,4.7857142857142865,2.119332519332519
102.0,18,1,18.190384615384616,26,472.95,2.9123076923076923,5.10175449637914
102.0,18,2,24.745333333333335,15,371.18,5.690666666666668,2.302861952861953
102.0,18,3,25.983888888888888,18,467.71,4.056666666666667,9.30660883491072
102.0,18,4,21.403636363636362,22,470.88,4.949545454545455,3.645812391942423
102.0,18,5,17.902380952380955,21,375.95000000000005,3.543333333333334,4.323187923187923
102.0,18,6,26.72176470588235,17,454.27,6.720588235294118,4.987709349474055
102.0,19,0,16.299565217391304,23,374.89,3.757391304347826,7.241582765724919
102.0,19,1,15.378666666666668,15,230.68,2.650666666666667,4.8566666666666665
102.0,19,2,23.080555555555556,18,415.45,5.5166666666666675,11.41308311995282
102.0,19,3,35.316250000000004,24,847.59,7.0825000000000005,5.937394234618243
102.0,19,4,15.571428571428571,14,218.0,4.233571428571429,10.941558441558442
102.0,19,5,17.545454545454547,22,386.0,4.876363636363636,14.768657173409649
102.0,19,6,21.606666666666666,21,453.74,6.042857142857143,1.263736263736264
102.0,20,0,41.31818181818182,11,454.5,9.257272727272726,2.1558441558441555
102.0,20,1,22.599999999999998,7,158.2,6.795714285714285,6.929705215419502
102.0,20,2,26.373809523809523,21,553.85,8.192857142857143,1.032258064516129
102.0,20,3,24.90125,24,597.63,6.397500000000001,6.117291354322838
102.0,20,4,23.700000000000003,16,379.20000000000005,5.141875,9.375
102.0,20,5,25.09,17,426.53,5.445294117647059,4.550140056022408
102.0,20,6,20.488636363636363,22,450.75,3.8349999999999995,8.521849266743285
102.0,21,0,16.196,15,242.94,5.021333333333333,1.9555555555555555
102.0,21,1,22.493000000000002,20,449.86,6.885,4.453240611381029
102.0,21,2,26.928125,16,430.85,5.726875,6.835612389776206
102.0,21,3,29.837647058823528,17,507.23999999999995,4.149411764705882,5.202550390785685
102.0,21,4,21.545,26,560.1700000000001,4.971538461538462,3.0761427088125783
102.0,21,5,25.76,20,515.2,6.108999999999999,3.08223578739672
102.0,21,6,20.984615384615385,13,272.8,5.001538461538463,3.510972558784787
102.0,22,0,17.620454545454546,22,387.65,4.84909090909091,1.8884644766997707
102.0,22,1,10.642857142857142,14,149.0,2.6964285714285716,0.0
102.0,22,2,22.099285714285713,28,618.78,5.321071428571429,8.332482236607586
102.0,22,3,18.51967741935484,31,574.11,4.5209677419354835,7.214696352098124
102.0,22,4,20.83205128205128,39,812.45,5.5261538461538455,5.046325928222481
102.0,22,5,22.461904761904762,21,471.7,6.195238095238096,11.959986838558267
102.0,22,6,20.93285714285714,14,293.06,5.812142857142858,0.8235294117647058
102.0,23,0,22.394347826086953,23,515.0699999999999,5.789999999999999,13.988594675093529
102.0,23,1,26.775333333333332,30,803.26,5.880999999999999,2.1270991488382793
102.0,23,2,24.577777777777776,18,442.4,5.0183333333333335,5.2317226754726756
102.0,23,3,24.760588235294115,34,841.8599999999999,4.922058823529412,12.95178079031552
102.0,23,4,24.870322580645162,31,770.98,5.359354838709678,4.238007733007732
102.0,23,5,14.848571428571429,14,207.88,3.535,21.886666666666663
102.0,23,6,18.696666666666665,15,280.45,5.342666666666665,4.618974358974359
103.0,14,3,11.5,1,11.5,1.78,0.0
104.0,18,3,5.0,1,5.0,0.49,0.0
104.0,21,4,41.0,1,41.0,15.22,29.317073170731707
104.0,23,2,25.0,1,25.0,8.18,21.04
105.0,0,4,17.083333333333332,6,102.5,5.065,17.229012453614654
105.0,0,5,12.571428571428571,7,88.0,2.674285714285714,14.611177718841066
105.0,0,6,6.75,4,27.0,1.37,19.118055555555557
105.0,1,0,7.25,2,14.5,1.8199999999999998,10.0
105.0,1,1,18.0,1,18.0,6.0,21.444444444444443
105.0,1,5,8.375,4,33.5,1.695,19.31168831168831
105.0,1,6,11.5,2,23.0,2.4699999999999998,22.425963488843813
105.0,2,2,14.0,1,14.0,3.96,0.0
105.0,2,4,4.0,1,4.0,0.38,25.0
105.0,2,5,12.0,3,36.0,3.2899999999999996,0.0
105.0,3,1,13.0,1,13.0,3.39,32.30769230769231
105.0,3,3,9.0,1,9.0,2.03,0.0
105.0,4,1,6.5,1,6.5,1.3,0.0
105.0,4,4,5.0,1,5.0,0.9,25.2
105.0,4,5,8.0,1,8.0,1.8,12.5
105.0,5,0,18.5,1,18.5,5.1,24.10810810810811
105.0,5,1,6.0,1,6.0,1.1,24.166666666666668
105.0,5,2,5.5,1,5.5,0.81,0.0
105.0,5,6,52.0,1,52.0,19.33,20.30769230769231
105.0,6,0,16.0,1,16.0,4.76,0.0
105.0,6,1,10.166666666666666,3,30.5,2.513333333333333,11.445887445887445
105.0,6,2,5.5,1,5.5,1.03,18.181818181818183
105.0,6,3,12.5,1,12.5,3.3,25.2
105.0,6,6,11.0,1,11.0,3.3,0.0
105.0,7,0,19.0,1,19.0,5.44,20.842105263157894
105.0,7,1,17.84,3,53.519999999999996,4.213333333333334,16.84055408193339
105.0,7,2,33.75,2,67.5,11.7,22.679900744416877
105.0,7,3,12.0,1,12.0,3.03,31.83333333333333
105.0,7,4,10.666666666666666,3,32.0,2.5233333333333334,8.333333333333334
105.0,7,6,28.5,2,57.0,9.55,9.93989769820972
105.0,8,0,7.5,1,7.5,1.6,0.0
105.0,8,1,7.578,5,37.89,0.9880000000000001,15.200144945041671
105.0,8,2,8.583333333333334,6,51.5,2.0616666666666665,9.198592257415786
105.0,8,4,13.5,1,13.5,2.4,15.851851851851853
105.0,8,5,9.75,2,19.5,2.44,15.740740740740739
105.0,8,6,6.5,1,6.5,1.1,0.0
105.0,9,0,19.0,1,19.0,4.14,0.0
105.0,9,1,37.0,2,74.0,11.035,14.136054421768709
105.0,9,2,17.875,4,71.5,4.475,17.391607911870018
105.0,9,3,17.75,2,35.5,3.45,2.9629629629629632
105.0,9,4,8.5,2,17.0,1.05,0.0
105.0,9,5,16.5,1,16.5,3.85,12.121212121212121
105.0,9,6,10.25,2,20.5,2.555,22.359848484848484
105.0,10,0,18.5,4,74.0,4.71,20.698188153310106
105.0,10,2,10.0,1,10.0,0.72,21.6
105.0,10,3,37.75,2,75.5,21.580000000000002,10.340425531914894
105.0,10,4,4.5,2,9.0,0.455,0.0
105.0,10,6,10.833333333333334,3,32.5,2.7433333333333336,15.888888888888891
105.0,11,0,17.25,2,34.5,4.245,0.0
105.0,11,1,21.0,2,42.0,6.88,20.380952380952383
105.0,11,2,16.833333333333332,3,50.5,2.6233333333333335,18.797385620915033
105.0,11,3,27.0,3,81.0,6.88,15.006308806065588
105.0,11,4,15.25,4,61.0,3.805,19.0901491967687
105.0,11,5,12.4,5,62.0,2.902,12.590044075706507
105.0,11,6,9.0,1,9.0,1.47,21.777777777777775
105.0,12,0,8.5,1,8.5,1.0,27.647058823529413
105.0,12,1,13.333333333333334,3,40.0,2.5766666666666667,13.333333333333334
105.0,12,2,29.0,1,29.0,6.2,20.517241379310345
105.0,12,3,16.25,2,32.5,3.695,0.0
105.0,12,4,26.5,2,53.0,5.67,10.372093023255815
105.0,12,5,14.833333333333334,3,44.5,3.453333333333333,7.666666666666667
105.0,12,6,27.333333333333332,3,82.0,8.47,19.315086563418046
105.0,13,0,22.25,2,44.5,5.92,8.928571428571429
105.0,13,1,14.5,3,43.5,3.0933333333333337,12.912820512820511
105.0,13,2,24.5,6,147.0,7.058333333333333,13.258188516909447
105.0,13,3,47.0,2,94.0,19.51,10.190476190476192
105.0,13,4,11.666666666666666,3,35.0,3.1633333333333327,12.57142857142857
105.0,13,5,20.4,5,102.0,4.226,13.996622928272084
105.0,13,6,8.375,4,33.5,1.97,16.874621212121212
105.0,14,0,5.0,1,5.0,0.9,0.0
105.0,14,1,40.333333333333336,3,121.0,13.9,7.6923076923076925
105.0,14,2,8.166666666666666,3,24.5,1.3533333333333333,9.416666666666666
105.0,14,3,22.2,5,111.0,5.7,8.563270963270963
105.0,14,4,27.5,3,82.5,9.173333333333334,0.0
105.0,14,5,16.666666666666668,6,100.0,4.365,12.540234588106928
105.0,14,6,9.0,1,9.0,1.94,0.0
105.0,15,0,3.5,1,3.5,0.4,0.0
105.0,15,1,32.166666666666664,3,96.5,11.589999999999998,13.21978021978022
105.0,15,2,14.0,5,70.0,3.11,13.284467532467534
105.0,15,3,33.75,2,67.5,10.525,22.874274661508707
105.0,15,4,12.25,2,24.5,2.545,6.451612903225806
105.0,15,5,12.875,4,51.5,2.8850000000000002,20.525136421688146
105.0,15,6,8.0,1,8.0,1.6,16.5
105.0,16,0,12.75,6,76.5,2.8000000000000003,8.199672667757774
105.0,16,1,17.0,1,17.0,5.35,0.0
105.0,16,2,16.8,5,84.0,3.818,18.536956910423743
105.0,16,3,33.75,2,67.5,8.745000000000001,11.75581395348837
105.0,16,4,9.75,2,19.5,2.175,4.615384615384615
105.0,16,5,28.75,4,115.0,4.0075,16.346153846153847
105.0,16,6,9.75,2,19.5,2.6550000000000002,10.695652173913043
105.0,17,0,13.75,6,82.5,2.951666666666666,11.376237049488546
105.0,17,1,15.833333333333334,3,47.5,3.3633333333333333,6.465350367789392
105.0,17,2,19.6,5,98.0,3.8520000000000003,13.848639455782314
105.0,17,3,27.625,4,110.5,7.2075,39.79156541176667
105.0,17,4,42.25,2,84.5,12.705000000000002,11.01923076923077
105.0,17,5,21.0,3,63.0,5.403333333333333,28.0800576992427
105.0,17,6,16.6,5,83.0,4.072,10.270519144937749
105.0,18,0,14.928571428571429,7,104.5,3.511428571428571,14.831544395454172
105.0,18,1,17.166666666666668,3,51.5,4.003333333333334,14.65858585858586
105.0,18,2,21.166666666666668,3,63.5,3.6933333333333334,15.287878787878789
105.0,18,3,26.0,5,130.0,5.225999999999999,26.619182795698926
105.0,18,4,19.972,5,99.86,5.180000000000001,5.5625
105.0,18,5,19.071428571428573,7,133.5,4.947142857142857,13.747613438126953
105.0,18,6,17.5,3,52.5,4.626666666666667,10.411238825031928
105.0,19,0,15.333333333333334,6,92.0,4.3933333333333335,14.558352056535197
105.0,19,1,18.0,6,108.0,7.138333333333333,10.31043956043956
105.0,19,2,18.3,5,91.5,4.6259999999999994,12.953335037055968
105.0,19,3,25.5,3,76.5,5.88,17.811134601832276
105.0,19,4,14.0,1,14.0,3.59,0.0
105.0,19,5,19.25,2,38.5,4.75,4.081632653061225
105.0,20,0,12.0,6,72.0,2.7616666666666667,13.392542445733936
105.0,20,1,16.75,2,33.5,5.220000000000001,28.620689655172413
105.0,20,2,14.25,2,28.5,4.09,12.375
105.0,20,3,18.25,2,36.5,5.4350000000000005,0.0
105.0,20,4,27.375,4,109.5,6.18,21.31948621553885
105.0,20,5,16.5,2,33.0,2.62,18.545454545454547
105.0,21,0,13.1875,8,105.5,3.5262499999999997,19.48229966887941
105.0,21,1,12.75,2,25.5,3.21,11.857142857142856
105.0,21,2,16.0,4,64.0,4.085,14.102995169082126
105.0,21,4,31.25,2,62.5,10.725,21.391941391941394
105.0,21,5,9.833333333333334,3,29.5,2.0166666666666666,23.105555555555554
105.0,21,6,7.5,1,7.5,1.55,17.6
105.0,22,0,8.5,1,8.5,1.75,0.0
105.0,22,1,10.666666666666666,3,32.0,2.203333333333333,15.486695805536385
105.0,22,2,23.0,1,23.0,6.39,21.1304347826087
105.0,22,3,15.5,4,62.0,4.7375,14.671385327635328
105.0,22,4,12.75,2,25.5,3.2649999999999997,23.50793650793651
105.0,22,6,8.75,2,17.5,1.815,5.045454545454546
105.0,23,0,8.5,3,25.5,1.9766666666666666,19.682539682539684
105.0,23,1,15.166666666666666,3,45.5,3.813333333333333,18.444767441860463
105.0,23,2,11.0,1,11.0,2.95,11.181818181818182
105.0,23,3,19.6,5,98.0,4.716,6.975450356095519
105.0,23,4,11.5,2,23.0,2.58,23.934210526315788
105.0,23,5,11.5,2,23.0,2.335,23.322222222222223
105.0,23,6,18.0,1,18.0,5.76,0.0
106.0,0,0,13.07011070110701,271,3542.0,3.279409594095941,10.90338498764438
106.0,0,1,12.530571428571427,350,4385.7,3.173,12.807402345156563
106.0,0,2,12.479236276849642,419,5228.8,3.2255847255369927,12.968573731662929
106.0,0,3,11.885660749506902,507,6026.03,2.997435897435898,15.17608129527473
106.0,0,4,13.234513274336283,565,7477.5,3.3427433628318584,14.393008930676224
106.0,0,5,13.183711217183772,838,11047.95,3.3646539379474945,14.367076931833536
106.0,0,6,14.387978021978022,910,13093.06,3.85945054945055,15.69313179799669
106.0,1,0,13.255549450549452,182,2412.51,3.1785714285714275,10.701329169190842
106.0,1,1,11.393203883495145,206,2347.0,2.800097087378641,11.664557258502821
106.0,1,2,12.106943396226416,265,3208.34,2.9077358490566034,11.48146272189095
106.0,1,3,11.576760563380283,284,3287.8,2.7551760563380276,12.456438244068934
106.0,1,4,13.046174142480211,379,4944.5,3.3498944591029027,13.359113017724694
106.0,1,5,13.762709284627093,657,9042.1,3.59517503805175,16.315766530655775
106.0,1,6,13.945532435740514,817,11393.5,3.738567931456548,14.808691217389555
106.0,2,0,14.507163120567375,141,2045.51,3.3034751773049646,10.907990538018453
106.0,2,1,12.921367521367522,117,1511.8,3.134102564102564,10.006039994183944
106.0,2,2,12.503378378378379,148,1850.5,3.2616891891891893,10.769724457582896
106.0,2,3,13.0125,168,2186.1,3.150654761904762,11.76542002815592
106.0,2,4,13.12640909090909,220,2887.81,3.072136363636363,11.541176827431883
106.0,2,5,13.416269841269841,504,6761.8,3.4544444444444444,14.001306894267662
106.0,2,6,13.847261345852894,639,8848.4,3.7189358372456964,14.328094142798873
106.0,3,0,14.47549019607843,102,1476.5,3.655980392156863,11.726521516584985
106.0,3,1,15.747619047619047,84,1322.8,3.8164285714285717,8.915261899012055
106.0,3,2,14.918831168831169,77,1148.75,3.654415584415584,8.678595930299377
106.0,3,3,14.576020408163266,98,1428.45,3.4145918367346946,7.041283086735777
106.0,3,4,17.89937888198758,161,2881.8,3.8767701863354036,8.866343449267747
106.0,3,5,13.548737373737374,396,5365.3,3.585580808080808,12.371122972968744
106.0,3,6,14.821420454545455,528,7825.71,3.9981250000000004,11.794285836618306
106.0,4,0,13.831395348837209,86,1189.5,3.7420930232558147,10.2137297784477
106.0,4,1,15.160714285714286,56,849.0,4.194285714285714,7.07152237443339
106.0,4,2,12.426470588235293,68,845.0,3.3422058823529412,9.81462540435352
106.0,4,3,13.775641025641026,78,1074.5,3.3520512820512818,7.453048303112053
106.0,4,4,14.106194690265486,113,1594.0,3.558672566371682,9.572724002397548
106.0,4,5,15.34878892733564,289,4435.8,4.173460207612457,10.95779617668883
106.0,4,6,17.750397877984085,377,6691.9,4.4888594164456235,11.586662880922153
106.0,5,0,18.807692307692307,78,1467.0,5.938846153846153,13.910666141951232
106.0,5,1,20.64672131147541,61,1259.45,6.316065573770491,11.399540638382032
106.0,5,2,23.17154929577465,71,1645.18,6.245211267605633,10.302014198135037
106.0,5,3,19.293561643835616,73,1408.43,5.667671232876712,8.324859513273127
106.0,5,4,14.291666666666666,72,1029.0,3.702916666666667,10.724762193947743
106.0,5,5,13.794478527607362,163,2248.5,3.6810429447852755,11.594633488420817
106.0,5,6,16.039742268041238,194,3111.71,4.521701030927835,8.594394776007318
106.0,6,0,19.111014492753622,138,2637.3199999999997,5.628913043478262,11.915233086752574
106.0,6,1,17.943589743589744,156,2799.2,4.801666666666667,12.462995708980953
106.0,6,2,16.42671641791045,134,2201.1800000000003,4.6097014925373125,10.451501694848389
106.0,6,3,19.26909677419355,155,2986.71,5.650774193548387,10.558744100751143
106.0,6,4,21.472857142857144,147,3156.51,6.615986394557823,10.495281456597608
106.0,6,5,15.28368794326241,141,2155.0,4.21645390070922,5.6738923745355985
106.0,6,6,15.583893129770992,131,2041.49,4.403435114503817,7.3350622502874945
106.0,7,0,14.62539748953975,239,3495.4700000000003,3.911757322175733,17.710764285109367
106.0,7,1,14.615375494071147,253,3697.69,3.798498023715415,19.131610496796675
106.0,7,2,15.095462184873949,238,3592.72,4.143949579831933,19.325028956805532
106.0,7,3,15.758130081300813,246,3876.5,4.2212601626016255,19.855007449869735
106.0,7,4,16.19608,250,4049.02,4.30032,18.97128076127444
106.0,7,5,13.463815789473685,152,2046.5,3.4024342105263155,7.5096726077431954
106.0,7,6,15.207345132743363,113,1718.43,3.7852212389380524,8.61926506308535
106.0,8,0,13.768805970149252,201,2767.5299999999997,3.0618407960199003,14.242633522535693
106.0,8,1,12.361566820276497,217,2682.46,2.5070046082949307,14.650085448561411
106.0,8,2,13.189763033175355,211,2783.04,2.933317535545024,13.754509638811365
106.0,8,3,14.417235023041474,217,3128.54,3.0478801843317975,12.51325170055159
106.0,8,4,13.539417475728154,206,2789.12,2.905339805825243,15.154101178297324
106.0,8,5,14.133601895734595,211,2982.1899999999996,3.7698104265402845,10.77636144589068
106.0,8,6,13.656862745098039,153,2089.5,3.775424836601308,9.868879985803257
106.0,9,0,17.26296875,128,2209.66,4.162109375,10.228379986469179
106.0,9,1,18.68989010989011,182,3401.56,4.543516483516484,9.782745474294387
106.0,9,2,15.682885906040266,149,2336.7499999999995,3.8255704697986586,14.507990816471366
106.0,9,3,17.753817204301075,186,3302.21,4.289677419354839,14.80351577879908
106.0,9,4,13.960838323353293,167,2331.46,2.814311377245509,10.00939746393342
106.0,9,5,15.353484848484847,330,5066.65,3.9766666666666666,9.753518827308312
106.0,9,6,13.393787878787878,198,2651.97,3.3496969696969696,12.075744645570683
106.0,10,0,15.363684210526316,133,2043.37,3.6317293233082704,8.459729496827073
106.0,10,1,14.531717791411044,163,2368.67,3.0593251533742327,7.856197569900997
106.0,10,2,14.723700787401576,127,1869.91,2.8597637795275594,9.823900774155781
106.0,10,3,15.54412121212121,165,2564.7799999999997,3.1929696969696972,7.115456654084178
106.0,10,4,15.416540880503145,159,2451.23,3.566666666666667,7.732898315331734
106.0,10,5,12.842357142857143,280,3595.86,2.681714285714286,13.081496870708248
106.0,10,6,13.900937500000001,256,3558.6400000000003,3.811328125,10.838514277046766
106.0,11,0,15.006714285714287,140,2100.94,3.148071428571429,8.628295239922819
106.0,11,1,12.733137254901962,153,1948.17,2.5822222222222226,9.07014782926075
106.0,11,2,12.736862745098039,153,1948.74,2.6799346405228754,8.373741185262757
106.0,11,3,10.815925925925924,189,2044.2099999999998,2.2751322751322753,5.452932076486313
106.0,11,4,14.815833333333334,156,2311.27,2.6161538461538463,10.41347396388918
106.0,11,5,11.880856164383562,292,3469.21,2.664417808219179,15.084197351042228
106.0,11,6,12.417339449541284,218,2706.98,2.993119266055046,11.922852268155637
106.0,12,0,15.991666666666667,126,2014.95,2.880238095238095,7.068728663581514
106.0,12,1,12.492269938650306,163,2036.2399999999998,2.3677300613496937,8.068885314208044
106.0,12,2,14.294496644295302,149,2129.88,2.827919463087248,9.985739959375525
106.0,12,3,13.03045197740113,177,2306.39,2.458361581920904,8.060192193869064
106.0,12,4,14.176193548387097,155,2197.31,2.86458064516129,9.376251417433373
106.0,12,5,11.6295,260,3023.67,2.3806153846153846,12.733918926339527
106.0,12,6,13.279783549783549,231,3067.6299999999997,3.0681818181818183,11.693045573495436
106.0,13,0,14.083333333333334,138,1943.5,2.7842753623188408,9.143998286456325
106.0,13,1,13.500642857142859,140,1890.0900000000001,2.4567142857142863,8.374142504096799
106.0,13,2,12.513205128205128,156,1952.06,2.955448717948718,10.050513840742736
106.0,13,3,13.531020408163267,147,1989.0600000000002,2.795374149659864,8.545012640303911
106.0,13,4,15.026759776536313,179,2689.79,2.92608938547486,11.690430245458392
106.0,13,5,12.045633333333333,300,3613.69,2.5419666666666667,11.681582850030468
106.0,13,6,13.617807692307693,260,3540.63,3.2313076923076918,10.548246531963498
106.0,14,0,14.51325,160,2322.12,2.7803125,10.540790396809438
106.0,14,1,14.506593406593405,182,2640.2,3.067967032967033,6.190642455228466
106.0,14,2,14.70598901098901,182,2676.49,2.8900549450549455,7.957764798540309
106.0,14,3,14.531803278688523,183,2659.3199999999997,2.7354098360655734,6.9706922654470675
106.0,14,4,14.54334763948498,233,3388.6000000000004,3.1425321888412014,8.879158374221946
106.0,14,5,12.86546075085324,293,3769.5799999999995,2.764163822525597,11.803465008470363
106.0,14,6,13.615475409836064,305,4152.719999999999,2.8747213114754095,11.589223408915307
106.0,15,0,12.333174603174605,189,2330.9700000000003,2.625343915343915,13.614876368948728
106.0,15,1,12.754311926605503,218,2780.4399999999996,2.6278899082568814,7.316766691620945
106.0,15,2,13.78791304347826,230,3171.22,2.6237826086956524,7.0090029368570095
106.0,15,3,14.460960698689957,229,3311.5600000000004,2.736637554585153,8.28717978056963
106.0,15,4,13.762332015810276,253,3481.87,2.748498023715415,8.643025448017234
106.0,15,5,13.396124567474049,289,3871.48,2.8741522491349483,11.118993908051992
106.0,15,6,12.424461077844313,334,4149.77,2.7078443113772455,10.50528005987898
106.0,16,0,12.587397959183674,196,2467.13,2.3348979591836736,9.75923695117088
106.0,16,1,10.898031088082902,193,2103.32,2.275854922279793,9.268906271489277
106.0,16,2,12.548915094339621,212,2660.37,2.467688679245283,10.070428361044916
106.0,16,3,18.293660714285718,224,4097.780000000001,2.2075892857142856,12.042485330094909
106.0,16,4,13.004678899082569,218,2835.02,2.3203669724770646,11.432463556998568
106.0,16,5,12.542881844380403,347,4352.38,2.904178674351585,13.080299137644843
106.0,16,6,11.590032467532467,308,3569.73,2.611233766233766,14.086772092507069
106.0,17,0,11.593118279569891,186,2156.3199999999997,2.3589247311827957,11.867728664746023
106.0,17,1,11.811529411764706,255,3011.94,2.306196078431373,10.781614864316438
106.0,17,2,11.127173913043478,276,3071.1,2.258260869565217,11.345369398133982
106.0,17,3,12.728966666666667,300,3818.69,2.2533666666666665,11.624748362742102
106.0,17,4,11.659515151515151,330,3847.64,2.2995757575757576,10.453554993754604
106.0,17,5,12.230888888888888,360,4403.12,2.6853055555555554,13.414498618006927
106.0,17,6,11.774862385321102,327,3850.38,2.730428134556575,13.990366432467164
106.0,18,0,12.845188284518828,239,3070.0,2.953012552301255,13.005971598020553
106.0,18,1,10.343052631578947,285,2947.77,2.310736842105263,13.025485083915818
106.0,18,2,11.031615120274914,291,3210.2,2.3068728522336768,14.248469391286282
106.0,18,3,11.726736111111112,288,3377.3,2.332986111111111,14.11991274040123
106.0,18,4,11.530202312138728,346,3989.45,2.4192774566473987,13.522975062705635
106.0,18,5,12.04390519187359,443,5335.45,2.5807449209932276,12.811006074455218
106.0,18,6,13.356574394463667,289,3860.0499999999997,3.0934602076124573,13.737053038936399
106.0,19,0,10.89145038167939,262,2853.56,2.3344656488549624,16.047366235073188
106.0,19,1,10.394290780141844,282,2931.19,2.311702127659575,17.923858372858923
106.0,19,2,10.301984732824428,262,2699.12,2.2340076335877868,14.002667752537986
106.0,19,3,11.904246987951808,332,3952.21,2.497078313253012,14.572767953286395
106.0,19,4,10.761903409090909,352,3788.19,2.4042329545454546,13.427369327069579
106.0,19,5,12.269099756690999,411,5042.6,2.7312652068126524,12.904674709702329
106.0,19,6,13.81900826446281,242,3344.2,3.4300413223140493,15.452660091910566
106.0,20,0,11.884497991967871,249,2959.24,2.983132530120482,14.090017227429025
106.0,20,1,11.701123595505617,267,3124.2,2.775543071161048,14.137917997133696
106.0,20,2,12.147499999999999,296,3595.66,2.9663513513513524,16.396347178134906
106.0,20,3,12.41101226993865,326,4045.99,2.902239263803681,13.607217993903191
106.0,20,4,11.3755421686747,332,3776.6800000000003,2.5072590361445783,13.99846230777165
106.0,20,5,13.299740259740261,385,5120.400000000001,2.958077922077922,15.124017693115738
106.0,20,6,16.387254098360653,244,3998.49,4.047254098360655,13.146955062600972
106.0,21,0,13.260239520958084,334,4428.92,3.297275449101796,16.378371700977077
